INFO:root:T=1644396993.3173506 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1644397018.257385| Pinching front valves
INFO:root:T= 1644397018.257385 | asked for command Valve F1 ON
INFO:root:T= 1644397018.277386 | finished for command Valve F1 ON
INFO:root:T= 1644397018.277386 | asked for command Valve F2 ON
INFO:root:T= 1644397018.287386 | finished for command Valve F2 ON
INFO:root:T= 1644397018.287386 | asked for command Valve F3 ON
INFO:root:T= 1644397018.297385 | finished for command Valve F3 ON
INFO:root:T= 1644397018.297385 | asked for command Valve F4 ON
INFO:root:T= 1644397018.307386 | finished for command Valve F4 ON
INFO:root:T= 1644397018.307386 | asked for command Valve F5 ON
INFO:root:T= 1644397018.317386 | finished for command Valve F5 ON
INFO:root:T= 1644397018.317386 | asked for command Valve F6 ON
INFO:root:T= 1644397018.327386 | finished for command Valve F6 ON
INFO:root:T= 1644397018.327386 | asked for command Valve F7 ON
INFO:root:T= 1644397018.337386 | finished for command Valve F7 ON
INFO:root:T= 1644397018.337386 | asked for command Valve F8 ON
INFO:root:T= 1644397018.347386 | finished for command Valve F8 ON
INFO:root:T= 1644397019.227387| Pinching front valves
INFO:root:T= 1644397019.227387 | asked for command Valve F1 OFF
INFO:root:T= 1644397019.247387 | finished for command Valve F1 OFF
INFO:root:T= 1644397019.247387 | asked for command Valve F2 OFF
INFO:root:T= 1644397019.257387 | finished for command Valve F2 OFF
INFO:root:T= 1644397019.257387 | asked for command Valve F3 OFF
INFO:root:T= 1644397019.267387 | finished for command Valve F3 OFF
INFO:root:T= 1644397019.267387 | asked for command Valve F4 OFF
INFO:root:T= 1644397019.277387 | finished for command Valve F4 OFF
INFO:root:T= 1644397019.277387 | asked for command Valve F5 OFF
INFO:root:T= 1644397019.287387 | finished for command Valve F5 OFF
INFO:root:T= 1644397019.287387 | asked for command Valve F6 OFF
INFO:root:T= 1644397019.297387 | finished for command Valve F6 OFF
INFO:root:T= 1644397019.297387 | asked for command Valve F7 OFF
INFO:root:T= 1644397019.307387 | finished for command Valve F7 OFF
INFO:root:T= 1644397019.307387 | asked for command Valve F8 OFF
INFO:root:T= 1644397019.317387 | finished for command Valve F8 OFF
INFO:root:T= 1644397027.907399 | sending request gotobin to the ot2
INFO:root:T= 1644397030.637403 | Finished request gotobin to the ot2
INFO:root:T= 1644397036.827411 | sending request blink/1 to the ot2
INFO:root:T= 1644397037.347412 | Finished request blink/1 to the ot2
INFO:root:T= 1644397037.347412 | asked for command Valve B1 ON
INFO:root:T= 1644397037.357412 | finished for command Valve B1 ON
INFO:root:T= 1644397037.357412 | asked for command Valve B2 ON
INFO:root:T= 1644397037.367412 | finished for command Valve B2 ON
INFO:root:T= 1644397037.367412 | asked for command Valve B3 ON
INFO:root:T= 1644397037.377412 | finished for command Valve B3 ON
INFO:root:T= 1644397037.377412 | asked for turbidity readings for turbi sets {1, 2}
INFO:root:T= 1644397038.457414 | received turbidity readings for turbi set 1: R1= 83.0 R2= 93.0 R3= 73.0 R4= 119.0
INFO:root:T= 1644397039.507415 | received turbidity readings for turbi set 2: R5= 94.0 R6= 89.0 R7= 102.0 R8= 85.0
INFO:root:T= 1644397044.617423 | received turbidity readings for turbi set 1: R1= 84.0 R2= 85.0 R3= 77.0 R4= 108.0
INFO:root:T= 1644397045.727424 | received turbidity readings for turbi set 2: R5= 91.0 R6= 91.0 R7= 97.0 R8= 81.0
INFO:root:T= 1644397050.827431 | received turbidity readings for turbi set 1: R1= 83.0 R2= 87.0 R3= 72.0 R4= 123.0
INFO:root:T= 1644397051.897433 | received turbidity readings for turbi set 2: R5= 96.0 R6= 90.0 R7= 100.0 R8= 83.0
INFO:root:T= 1644397056.997440 | received turbidity readings for turbi set 1: R1= 79.0 R2= 85.0 R3= 77.0 R4= 123.0
INFO:root:T= 1644397058.097441 | received turbidity readings for turbi set 2: R5= 94.0 R6= 87.0 R7= 104.0 R8= 82.0
INFO:root:T= 1644397063.197448 | received turbidity readings for turbi set 1: R1= 83.0 R2= 87.0 R3= 74.0 R4= 132.0
INFO:root:T= 1644397064.257450 | received turbidity readings for turbi set 2: R5= 100.0 R6= 85.0 R7= 102.0 R8= 83.0
INFO:root:T= 1644397069.327457 | received turbidity readings for turbi set 1: R1= 75.0 R2= 89.0 R3= 75.0 R4= 112.0
INFO:root:T= 1644397070.387459 | received turbidity readings for turbi set 2: R5= 94.0 R6= 86.0 R7= 101.0 R8= 86.0
INFO:root:T= 1644397070.397458 | computed average of 6 turbidity readings after excluding 0 highest {1: 81.16666666666667, 2: 87.66666666666667, 3: 74.66666666666667, 4: 119.5, 5: 94.83333333333333, 6: 88.0, 7: 101.0, 8: 83.33333333333333}
INFO:root:T= 1644397070.407459 | applied calibration on turbidity readings average {1: 0.0576704822054368, 2: 0.03539152940075674, 3: 0.002443909635989616, 4: 0.3141972252165388, 5: 0.08345188580447926, 6: 0.09385057811839337, 7: 0.17778256135094583, 8: -0.01115225142204368}
INFO:root:T= 1644397070.417459 | asked for command Valve B1 OFF
INFO:root:T= 1644397070.427459 | finished for command Valve B1 OFF
INFO:root:T= 1644397070.427459 | asked for command Valve B2 OFF
INFO:root:T= 1644397070.437459 | finished for command Valve B2 OFF
INFO:root:T= 1644397070.437459 | asked for command Valve B3 OFF
INFO:root:T= 1644397070.447459 | finished for command Valve B3 OFF
INFO:root:T= 1644397070.447459 | asked for command Valve F1 OFF
WARNING:root:useless (state already as asked) command asked Valve F1 OFF, so not doing it
INFO:root:T= 1644397070.447459 | asked for command Valve F2 OFF
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1644397070.447459 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1644397070.447459 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1644397070.447459 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1644397070.457459 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1644397070.457459 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1644397070.457459 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
INFO:root:T= 1644397070.457459 | sending request gotobin to the ot2
INFO:root:T= 1644397070.507459 | Finished request gotobin to the ot2
INFO:root:T= 1644397070.507459 | asked for opening Pump H1 for duration 12.000000 seconds
INFO:root:T= 1644397070.507459 | asked for command Pump H1 ON
INFO:root:T= 1644397070.527459 | finished for command Pump H1 ON
INFO:root:T= 1644397070.527459 | asked for opening Pump H2 for duration 12.000000 seconds
INFO:root:T= 1644397070.527459 | asked for command Pump H2 ON
INFO:root:T= 1644397070.537459 | finished for command Pump H2 ON
INFO:root:T= 1644397070.537459 | asked for opening Pump H3 for duration 12.000000 seconds
INFO:root:T= 1644397070.537459 | asked for command Pump H3 ON
INFO:root:T= 1644397070.547459 | finished for command Pump H3 ON
INFO:root:T= 1644397070.547459 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1644397070.547459 | asked for command Pump H4 ON
INFO:root:T= 1644397070.557459 | finished for command Pump H4 ON
INFO:root:T= 1644397070.557459 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1644397070.557459 | asked for command Pump H5 ON
INFO:root:T= 1644397070.567459 | finished for command Pump H5 ON
INFO:root:T= 1644397070.567459 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1644397070.567459 | asked for command Pump H6 ON
INFO:root:T= 1644397070.577459 | finished for command Pump H6 ON
INFO:root:T= 1644397070.577459 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1644397070.577459 | asked for command Pump H7 ON
INFO:root:T= 1644397070.587459 | finished for command Pump H7 ON
INFO:root:T= 1644397070.587459 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1644397070.587459 | asked for command Pump H8 ON
INFO:root:T= 1644397070.597459 | finished for command Pump H8 ON
INFO:root:T= 1644397082.527475 | asked for command Pump H1 OFF
INFO:root:T= 1644397082.537476 | finished for command Pump H1 OFF
INFO:root:T= 1644397082.547476 | asked for command Pump H2 OFF
INFO:root:T= 1644397082.557476 | asked for command Pump H3 OFF
INFO:root:T= 1644397082.557476 | asked for command Pump H4 OFF
INFO:root:T= 1644397082.557476 | finished for command Pump H2 OFF
INFO:root:T= 1644397082.567476 | finished for command Pump H3 OFF
INFO:root:T= 1644397082.577476 | asked for command Pump H5 OFF
INFO:root:T= 1644397082.577476 | finished for command Pump H4 OFF
INFO:root:T= 1644397082.587476 | asked for command Pump H6 OFF
INFO:root:T= 1644397082.587476 | asked for command Pump H7 OFF
INFO:root:T= 1644397082.587476 | finished for command Pump H5 OFF
INFO:root:T= 1644397082.597476 | finished for command Pump H6 OFF
INFO:root:T= 1644397082.607476 | asked for command Pump H8 OFF
INFO:root:T= 1644397082.607476 | finished for command Pump H7 OFF
INFO:root:T= 1644397082.617476 | finished for command Pump H8 OFF
INFO:root:T= 1644397082.617476 | sending request blink/2 to the ot2
INFO:root:T= 1644397083.607477 | Finished request blink/2 to the ot2
INFO:root:T= 1644397083.607477 | sending request blink/3 to the ot2
INFO:root:T= 1644397085.107479 | Finished request blink/3 to the ot2
INFO:root:T= 1644397086.157481 | asked for LEDs duty history all_reactors from time 0.000000
INFO:root:T= 1644397087.1974819| Starting to check events
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 1
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 2
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 3
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 4
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 5
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 6
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 7
INFO:root:T= 1644397087.1974819| Starting to check events of reactor id 8
INFO:root:T= 1644397091.067487 | sending request transfer/200/sampling/1/prep_plate/2/ to the ot2
INFO:root:T= 1644397091.137488 | Finished request transfer/200/sampling/1/prep_plate/2/ to the ot2
INFO:root:T= 1644397121.067529 | sending request gotobin to the ot2
INFO:root:T= 1644397121.117530 | Finished request gotobin to the ot2
INFO:root:T= 1644397143.937562 | sending request shakeit to the ot2
INFO:root:T= 1644397147.997567 | Finished request shakeit to the ot2
INFO:root:T= 1644397156.897579 | sending request blink/1 to the ot2
INFO:root:T= 1644397157.407580 | Finished request blink/1 to the ot2
INFO:root:T= 1644397157.407580 | asked for command Valve B1 ON
WARNING:root:reading Valve B1 state not successful, trying again
INFO:root:T= 1644397163.457589 | finished for command Valve B1 ON
INFO:root:T= 1644397163.457589 | asked for command Valve B2 ON
INFO:root:T= 1644397163.467589 | finished for command Valve B2 ON
INFO:root:T= 1644397163.467589 | asked for command Valve B3 ON
INFO:root:T= 1644397163.477589 | finished for command Valve B3 ON
INFO:root:T= 1644397163.477589 | asked for turbidity readings for turbi sets {1, 2}
INFO:root:T= 1644397164.567590 | received turbidity readings for turbi set 1: R1= 86.0 R2= 87.0 R3= 78.0 R4= 129.0
INFO:root:T= 1644397165.627592 | received turbidity readings for turbi set 2: R5= 93.0 R6= 90.0 R7= 97.0 R8= 83.0
INFO:root:T= 1644397170.707599 | received turbidity readings for turbi set 1: R1= 81.0 R2= 91.0 R3= 72.0 R4= 120.0
