INFO:root:T=1648739878.2716863 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1648739888.831701| Pinching front valves
INFO:root:T= 1648739888.831701 | asked for command Valve F1 ON
INFO:root:T= 1648739888.861701 | finished for command Valve F1 ON
INFO:root:T= 1648739888.861701 | asked for command Valve F2 ON
INFO:root:T= 1648739888.881701 | finished for command Valve F2 ON
INFO:root:T= 1648739888.881701 | asked for command Valve F3 ON
INFO:root:T= 1648739888.891701 | finished for command Valve F3 ON
INFO:root:T= 1648739888.891701 | asked for command Valve F4 ON
INFO:root:T= 1648739888.901701 | finished for command Valve F4 ON
INFO:root:T= 1648739888.901701 | asked for command Valve F5 ON
INFO:root:T= 1648739888.911701 | finished for command Valve F5 ON
INFO:root:T= 1648739888.911701 | asked for command Valve F6 ON
INFO:root:T= 1648739888.921701 | finished for command Valve F6 ON
INFO:root:T= 1648739888.921701 | asked for command Valve F7 ON
INFO:root:T= 1648739888.931701 | finished for command Valve F7 ON
INFO:root:T= 1648739888.931701 | asked for command Valve F8 ON
INFO:root:T= 1648739888.941701 | finished for command Valve F8 ON
INFO:root:T= 1648739890.021703| Pinching front valves
INFO:root:T= 1648739890.021703 | asked for command Valve F1 OFF
INFO:root:T= 1648739890.041703 | finished for command Valve F1 OFF
INFO:root:T= 1648739890.041703 | asked for command Valve F2 OFF
INFO:root:T= 1648739890.051703 | finished for command Valve F2 OFF
INFO:root:T= 1648739890.051703 | asked for command Valve F3 OFF
INFO:root:T= 1648739890.061703 | finished for command Valve F3 OFF
INFO:root:T= 1648739890.061703 | asked for command Valve F4 OFF
INFO:root:T= 1648739890.071703 | finished for command Valve F4 OFF
INFO:root:T= 1648739890.071703 | asked for command Valve F5 OFF
INFO:root:T= 1648739890.081703 | finished for command Valve F5 OFF
INFO:root:T= 1648739890.081703 | asked for command Valve F6 OFF
INFO:root:T= 1648739890.091703 | finished for command Valve F6 OFF
INFO:root:T= 1648739890.091703 | asked for command Valve F7 OFF
INFO:root:T= 1648739890.101703 | finished for command Valve F7 OFF
INFO:root:T= 1648739890.101703 | asked for command Valve F8 OFF
INFO:root:T= 1648739890.111703 | finished for command Valve F8 OFF
INFO:root:T= 1648739899.391716 | sending request gotobin to the ot2
INFO:root:T= 1648739899.451716 | Finished request gotobin to the ot2
INFO:root:T= 1648739901.121719 | sending request toggle_tray to the guava
INFO:root:T= 1648739913.351736 | Finished request toggle_tray to the guava
INFO:root:T= 1648739913.971737 | sending request toggle_tray to the guava
INFO:root:T= 1648739926.201754 | Finished request toggle_tray to the guava
INFO:root:T= 1648739931.171760 | sending request blink/1 to the ot2
INFO:root:T= 1648739931.671761 | Finished request blink/1 to the ot2
INFO:root:T= 1648739931.671761 | asked for command Valve B1 ON
INFO:root:T= 1648739931.691761 | finished for command Valve B1 ON
INFO:root:T= 1648739931.691761 | asked for command Valve B2 ON
INFO:root:T= 1648739931.701761 | finished for command Valve B2 ON
INFO:root:T= 1648739931.701761 | asked for command Valve B3 ON
INFO:root:T= 1648739931.711761 | finished for command Valve B3 ON
INFO:root:T= 1648739931.711761 | asked for turbidity readings for turbi sets {1, 2}
INFO:root:T= 1648739932.781763 | received turbidity readings for turbi set 1: R1= 79.0 R2= 90.0 R3= 74.0 R4= 118.0
INFO:root:T= 1648739933.882764 | received turbidity readings for turbi set 2: R5= 89.0 R6= 90.0 R7= 102.0 R8= 82.0
INFO:root:T= 1648739938.992772 | received turbidity readings for turbi set 1: R1= 82.0 R2= 90.0 R3= 80.0 R4= 118.0
INFO:root:T= 1648739940.062773 | received turbidity readings for turbi set 2: R5= 94.0 R6= 84.0 R7= 98.0 R8= 76.0
INFO:root:T= 1648739945.152780 | received turbidity readings for turbi set 1: R1= 83.0 R2= 88.0 R3= 79.0 R4= 114.0
INFO:root:T= 1648739946.262782 | received turbidity readings for turbi set 2: R5= 94.0 R6= 86.0 R7= 101.0 R8= 78.0
INFO:root:T= 1648739951.392789 | received turbidity readings for turbi set 1: R1= 87.0 R2= 86.0 R3= 72.0 R4= 126.0
INFO:root:T= 1648739952.452790 | received turbidity readings for turbi set 2: R5= 92.0 R6= 91.0 R7= 99.0 R8= 82.0
INFO:root:T= 1648739957.572798 | received turbidity readings for turbi set 1: R1= 87.0 R2= 84.0 R3= 75.0 R4= 121.0
INFO:root:T= 1648739958.642799 | received turbidity readings for turbi set 2: R5= 95.0 R6= 86.0 R7= 101.0 R8= 78.0
INFO:root:T= 1648739963.753806 | received turbidity readings for turbi set 1: R1= 88.0 R2= 85.0 R3= 75.0 R4= 120.0
INFO:root:T= 1648739964.853808 | received turbidity readings for turbi set 2: R5= 94.0 R6= 86.0 R7= 100.0 R8= 87.0
INFO:root:T= 1648739964.863808 | computed average of 6 turbidity readings after excluding 0 highest {1: 84.33333333333333, 2: 87.16666666666667, 3: 75.83333333333333, 4: 119.5, 5: 93.0, 6: 87.16666666666667, 7: 100.16666666666667, 8: 80.5}
INFO:root:T= 1648739964.883808 | applied calibration on turbidity readings average {1: 0.08883194158487928, 2: 0.030520200382582185, 3: 0.015074634836917511, 4: 0.3141972252165388, 5: 0.06646835211920044, 6: 0.08589148225455157, 7: 0.17069060494969968, 8: -0.041079781564131945}
INFO:root:T= 1648739964.893808 | asked for command Valve B1 OFF
INFO:root:T= 1648739964.903808 | finished for command Valve B1 OFF
INFO:root:T= 1648739964.903808 | asked for command Valve B2 OFF
INFO:root:T= 1648739964.913808 | finished for command Valve B2 OFF
